player_id,player_slug,tm_season_id,season_label,summary_row_text,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6,metric_7,metric_8,metric_9,metric_10,minutes_est,appearances_est
69400,weverton,2025,25/26,Total 2026: | Total 2026: | nan | 13 | - | 2 | - | - | 17 | 3 | 1.170',Total 2026:,nan,13,-,2,-,-,17,3,1.170',1170.0,13.0
69400,weverton,2024,24/25,Total 2025: | Total 2025: | nan | 58 | - | 6 | - | - | 42 | 26 | 5.250',Total 2025:,nan,58,-,6,-,-,42,26,5.250',5250.0,58.0
69400,weverton,2023,23/24,Total 2024: | Total 2024: | nan | 61 | - | 2 | - | - | 56 | 24 | 5.490',Total 2024:,nan,61,-,2,-,-,56,24,5.490',5490.0,61.0
69400,weverton,2022,22/23,Total 2023: | Total 2023: | nan | 68 | - | 4 | - | - | 50 | 35 | 6.120',Total 2023:,nan,68,-,4,-,-,50,35,6.120',6120.0,68.0
69400,weverton,2021,21/22,Total 2022: | Total 2022: | nan | 62 | - | 1 | - | - | 43 | 31 | 5.610',Total 2022:,nan,62,-,1,-,-,43,31,5.610',5610.0,62.0
69400,weverton,2020,20/21,Total 2021: | Total 2021: | nan | 48 | - | 5 | - | 1 | 43 | 20 | 4.293',Total 2021:,nan,48,-,5,-,1,43,20,4.293',4293.0,48.0
69400,weverton,2019,19/20,Total 2020: | Total 2020: | nan | 66 | - | 3 | - | - | 43 | 33 | 5.940',Total 2020:,nan,66,-,3,-,-,43,33,5.940',5940.0,66.0
69400,weverton,2018,18/19,Total 2019: | Total 2019: | nan | 51 | - | 4 | - | - | 34 | 26 | 4.590',Total 2019:,nan,51,-,4,-,-,34,26,4.590',4590.0,51.0
69400,weverton,2017,17/18,Total 2018: | Total 2018: | nan | 34 | - | 1 | - | - | 21 | 18 | 3.015',Total 2018:,nan,34,-,1,-,-,21,18,3.015',3015.0,34.0
69400,weverton,2016,16/17,Total 2017: | Total 2017: | nan | 59 | - | 4 | - | 1 | 72 | 19 | 5.310',Total 2017:,nan,59,-,4,-,1,72,19,5.310',5310.0,59.0
69400,weverton,2015,15/16,Total 2016: | Total 2016: | nan | 58 | - | 10 | - | 1 | 43 | 29 | 5.220',Total 2016:,nan,58,-,10,-,1,43,29,5.220',5220.0,58.0
69400,weverton,2014,14/15,Total 2015: | Total 2015: | nan | 57 | - | 10 | - | - | 57 | 23 | 5.130',Total 2015:,nan,57,-,10,-,-,57,23,5.130',5130.0,57.0
69400,weverton,2013,13/14,Total 2014: | Total 2014: | nan | 45 | - | 5 | - | - | 50 | 15 | 4.050',Total 2014:,nan,45,-,5,-,-,50,15,4.050',4050.0,45.0
69400,weverton,2012,12/13,Total 2013: | Total 2013: | nan | 51 | - | 4 | - | - | 55 | 17 | 4.526',Total 2013:,nan,51,-,4,-,-,55,17,4.526',4526.0,51.0
69400,weverton,2011,11/12,Total 2012: | Total 2012: | nan | 52 | - | 3 | - | - | 55 | 16 | 4.680',Total 2012:,nan,52,-,3,-,-,55,16,4.680',4680.0,52.0
69400,weverton,2010,10/11,Total 2011: | Total 2011: | nan | 57 | - | 3 | - | - | 62 | 21 | 5.130',Total 2011:,nan,57,-,3,-,-,62,21,5.130',5130.0,57.0
69400,weverton,2009,09/10,Total 2010: | Total 2010: | nan | 51 | - | 4 | - | - | 66 | 12 | 4.590',Total 2010:,nan,51,-,4,-,-,66,12,4.590',4590.0,51.0
69400,weverton,2008,08/09,Total 2009: | Total 2009: | nan | 34 | - | 1 | - | - | 54 | 8 | 3.060',Total 2009:,nan,34,-,1,-,-,54,8,3.060',3060.0,34.0
31315,fernando-prass,2019,19/20,Total 19/20: | Total 19/20: | nan | 52 | - | 4 | - | - | 60 | 19 | 4.680',Total 19/20:,nan,52,-,4,-,-,60,19,4.680',4680.0,52.0
31315,fernando-prass,2018,18/19,Total 18/19: | Total 18/19: | nan | 11 | - | - | - | - | 3 | 8 | 990',Total 18/19:,nan,11,-,-,-,-,3,8,990',990.0,11.0
31315,fernando-prass,2017,17/18,Total 17/18: | Total 17/18: | nan | 7 | - | 1 | - | - | 4 | 3 | 566',Total 17/18:,nan,7,-,1,-,-,4,3,566',566.0,7.0
31315,fernando-prass,2016,16/17,Total 16/17: | Total 16/17: | nan | 57 | - | 7 | - | - | 66 | 17 | 5.130',Total 16/17:,nan,57,-,7,-,-,66,17,5.130',5130.0,57.0
31315,fernando-prass,2015,15/16,Total 15/16: | Total 15/16: | nan | 39 | - | 4 | - | - | 41 | 16 | 3.421',Total 15/16:,nan,39,-,4,-,-,41,16,3.421',3421.0,39.0
31315,fernando-prass,2014,14/15,Total 14/15: | Total 14/15: | nan | 66 | - | 7 | - | - | 73 | 20 | 5.940',Total 14/15:,nan,66,-,7,-,-,73,20,5.940',5940.0,66.0
31315,fernando-prass,2013,13/14,Total 13/14: | Total 13/14: | nan | 32 | - | 2 | - | - | 32 | 11 | 2.790',Total 13/14:,nan,32,-,2,-,-,32,11,2.790',2790.0,32.0
31315,fernando-prass,2012,12/13,Total 12/13: | Total 12/13: | nan | 55 | - | 1 | - | - | 51 | 24 | 4.876',Total 12/13:,nan,55,-,1,-,-,51,24,4.876',4876.0,55.0
31315,fernando-prass,2011,11/12,Total 11/12: | Total 11/12: | nan | 64 | - | 2 | - | - | 74 | 19 | 5.790',Total 11/12:,nan,64,-,2,-,-,74,19,5.790',5790.0,64.0
31315,fernando-prass,2010,10/11,Total 10/11: | Total 10/11: | nan | 74 | - | 6 | - | - | 84 | 30 | 6.660',Total 10/11:,nan,74,-,6,-,-,84,30,6.660',6660.0,74.0
31315,fernando-prass,2009,09/10,Total 09/10: | Total 09/10: | nan | 63 | - | 3 | - | - | 67 | 22 | 5.670',Total 09/10:,nan,63,-,3,-,-,67,22,5.670',5670.0,63.0
31315,fernando-prass,2008,08/09,Total 08/09: | Total 08/09: | nan | 58 | - | 4 | - | - | 43 | 27 | 5.220',Total 08/09:,nan,58,-,4,-,-,43,27,5.220',5220.0,58.0
31315,fernando-prass,2007,07/08,Total 07/08: | Total 07/08: | nan | 37 | - | 2 | - | - | 60 | 7 | 3.360',Total 07/08:,nan,37,-,2,-,-,60,7,3.360',3360.0,37.0
31315,fernando-prass,2006,06/07,Total 06/07: | Total 06/07: | nan | 28 | - | 4 | - | - | 23 | 14 | 2.520',Total 06/07:,nan,28,-,4,-,-,23,14,2.520',2520.0,28.0
31315,fernando-prass,2005,05/06,Total 05/06: | Total 05/06: | nan | 9 | - | - | - | - | 11 | 4 | 804',Total 05/06:,nan,9,-,-,-,-,11,4,804',804.0,9.0
31315,fernando-prass,2004,04/05,Total 04/05: | Total 04/05: | nan | 11 | - | 1 | - | - | 10 | 4 | 990',Total 04/05:,nan,11,-,1,-,-,10,4,990',990.0,11.0
31315,fernando-prass,2003,03/04,Total 03/04: | Total 03/04: | nan | 48 | - | - | - | - | 53 | 15 | 4.320',Total 03/04:,nan,48,-,-,-,-,53,15,4.320',4320.0,48.0
31315,fernando-prass,2002,02/03,Total 02/03: | Total 02/03: | nan | 44 | - | 1 | - | - | 55 | 13 | 3.960',Total 02/03:,nan,44,-,1,-,-,55,13,3.960',3960.0,44.0
31315,fernando-prass,2001,01/02,Total 01/02: | Total 01/02: | nan | 14 | - | - | - | - | 20 | 2 | 1.260',Total 01/02:,nan,14,-,-,-,-,20,2,1.260',1260.0,14.0
31315,fernando-prass,2000,00/01,Total 00/01: | Total 00/01: | nan | 2 | - | 1 | - | - | 6 | - | 180',Total 00/01:,nan,2,-,1,-,-,6,-,180',180.0,2.0
200455,vagner,2024,24/25,Total 24/25: | Total 24/25: | nan | 11 | - | - | - | - | 11 | 5 | 990',Total 24/25:,nan,11,-,-,-,-,11,5,990',990.0,11.0
200455,vagner,2023,23/24,Total 23/24: | Total 23/24: | nan | 41 | - | 5 | - | - | 47 | 12 | 3.690',Total 23/24:,nan,41,-,5,-,-,47,12,3.690',3690.0,41.0
200455,vagner,2022,22/23,Total 22/23: | Total 22/23: | nan | 42 | - | 7 | - | - | 46 | 17 | 3.780',Total 22/23:,nan,42,-,7,-,-,46,17,3.780',3780.0,42.0
200455,vagner,2021,21/22,Total 21/22: | Total 21/22: | nan | 18 | - | 1 | - | - | 19 | 7 | 1.620',Total 21/22:,nan,18,-,1,-,-,19,7,1.620',1620.0,18.0
200455,vagner,2020,20/21,Total 20/21: | Total 20/21: | nan | - | - | - | - | - | - | - | -,Total 20/21:,nan,-,-,-,-,-,-,-,-,,
200455,vagner,2019,19/20,Total 19/20: | Total 19/20: | nan | - | - | - | - | - | - | - | -,Total 19/20:,nan,-,-,-,-,-,-,-,-,,
200455,vagner,2018,18/19,Total 18/19: | Total 18/19: | nan | 14 | - | - | - | - | 9 | 8 | 1.250',Total 18/19:,nan,14,-,-,-,-,9,8,1.250',1250.0,14.0
200455,vagner,2017,17/18,Total 17/18: | Total 17/18: | nan | 50 | - | 4 | 1 | - | 54 | 16 | 4.476',Total 17/18:,nan,50,-,4,1,-,54,16,4.476',4476.0,50.0
200455,vagner,2016,16/17,Total 16/17: | Total 16/17: | nan | 23 | - | 3 | - | - | 33 | 7 | 2.003',Total 16/17:,nan,23,-,3,-,-,33,7,2.003',2003.0,23.0
200455,vagner,2015,15/16,Total 15/16: | Total 15/16: | nan | 4 | - | 1 | - | - | 6 | - | 360',Total 15/16:,nan,4,-,1,-,-,6,-,360',360.0,4.0
200455,vagner,2014,14/15,Total 14/15: | Total 14/15: | nan | 49 | - | 5 | - | - | 69 | 11 | 4.410',Total 14/15:,nan,49,-,5,-,-,69,11,4.410',4410.0,49.0
200455,vagner,2013,13/14,Total 13/14: | Total 13/14: | nan | 59 | - | 5 | - | - | 53 | 26 | 5.310',Total 13/14:,nan,59,-,5,-,-,53,26,5.310',5310.0,59.0
200455,vagner,2012,12/13,Total 12/13: | Total 12/13: | nan | 4 | - | - | - | - | 9 | - | 360',Total 12/13:,nan,4,-,-,-,-,9,-,360',360.0,4.0
200455,vagner,2011,11/12,Total 11/12: | Total 11/12: | nan | 21 | - | 2 | - | - | 35 | 3 | 1.890',Total 11/12:,nan,21,-,2,-,-,35,3,1.890',1890.0,21.0
200455,vagner,2010,10/11,Total 10/11: | Total 10/11: | nan | 12 | - | 1 | - | 1 | 14 | 4 | 989',Total 10/11:,nan,12,-,1,-,1,14,4,989',989.0,12.0
200455,vagner,2009,09/10,Total 09/10: | Total 09/10: | nan | - | - | - | - | - | - | - | -,Total 09/10:,nan,-,-,-,-,-,-,-,-,,
200455,vagner,2008,08/09,Total 08/09: | Total 08/09: | nan | 3 | - | - | - | - | 7 | - | 270',Total 08/09:,nan,3,-,-,-,-,7,-,270',270.0,3.0
112940,jailson,2021,21/22,Total 21/22: | Total 21/22: | nan | 26 | - | 2 | - | - | 29 | 8 | 2.340',Total 21/22:,nan,26,-,2,-,-,29,8,2.340',2340.0,26.0
112940,jailson,2020,20/21,Total 20/21: | Total 20/21: | nan | 18 | - | 4 | - | - | 20 | 8 | 1.551',Total 20/21:,nan,18,-,4,-,-,20,8,1.551',1551.0,18.0
112940,jailson,2019,19/20,Total 19/20: | Total 19/20: | nan | 7 | - | 1 | - | - | 8 | 2 | 630',Total 19/20:,nan,7,-,1,-,-,8,2,630',630.0,7.0
112940,jailson,2018,18/19,Total 18/19: | Total 18/19: | nan | 6 | - | - | - | - | 7 | 2 | 540',Total 18/19:,nan,6,-,-,-,-,7,2,540',540.0,6.0
112940,jailson,2017,17/18,Total 17/18: | Total 17/18: | nan | 35 | - | 2 | - | 2 | 24 | 16 | 3.075',Total 17/18:,nan,35,-,2,-,2,24,16,3.075',3075.0,35.0
112940,jailson,2016,16/17,Total 16/17: | Total 16/17: | nan | 8 | - | 2 | - | - | 6 | 4 | 720',Total 16/17:,nan,8,-,2,-,-,6,4,720',720.0,8.0
112940,jailson,2015,15/16,Total 15/16: | Total 15/16: | nan | 22 | - | 4 | - | - | 15 | 10 | 1.980',Total 15/16:,nan,22,-,4,-,-,15,10,1.980',1980.0,22.0
112940,jailson,2014,14/15,Total 14/15: | Total 14/15: | nan | 1 | - | 1 | - | - | 1 | - | 90',Total 14/15:,nan,1,-,1,-,-,1,-,90',90.0,1.0
112940,jailson,2013,13/14,Total 13/14: | Total 13/14: | nan | 23 | - | 4 | - | - | 29 | 7 | 1.996',Total 13/14:,nan,23,-,4,-,-,29,7,1.996',1996.0,23.0
112940,jailson,2012,12/13,Total 12/13: | Total 12/13: | nan | 9 | - | - | - | - | 18 | 1 | 753',Total 12/13:,nan,9,-,-,-,-,18,1,753',753.0,9.0
112940,jailson,2011,11/12,Total 11/12: | Total 11/12: | nan | 32 | - | 7 | - | - | 51 | 7 | 2.880',Total 11/12:,nan,32,-,7,-,-,51,7,2.880',2880.0,32.0
112940,jailson,2010,10/11,Total 10/11: | Total 10/11: | nan | 54 | - | 3 | - | - | 56 | 20 | 4.860',Total 10/11:,nan,54,-,3,-,-,56,20,4.860',4860.0,54.0
112940,jailson,2009,09/10,Total 09/10: | Total 09/10: | nan | 30 | - | 6 | 1 | 1 | 38 | 5 | 2.674',Total 09/10:,nan,30,-,6,1,1,38,5,2.674',2674.0,30.0
112940,jailson,2008,08/09,Total 08/09: | Total 08/09: | nan | 20 | - | 2 | - | - | 32 | 4 | 1.800',Total 08/09:,nan,20,-,2,-,-,32,4,1.800',1800.0,20.0
112940,jailson,2007,07/08,Total 07/08: | Total 07/08: | nan | 1 | - | - | - | - | - | 1 | 90',Total 07/08:,nan,1,-,-,-,-,-,1,90',90.0,1.0
112940,jailson,2005,05/06,Total 05/06: | Total 05/06: | nan | 1 | - | - | - | - | - | 1 | 25',Total 05/06:,nan,1,-,-,-,-,-,1,25',25.0,1.0
438682,daniel-fuzato,2025,25/26,Total 2026: | Total 2026: | nan | 1 | - | - | - | - | - | 1 | 90',Total 2026:,nan,1,-,-,-,-,-,1,90',90.0,1.0
438682,daniel-fuzato,2024,24/25,Total 2025: | Total 2025: | nan | 15 | - | - | - | - | 20 | 5 | 1.261',Total 2025:,nan,15,-,-,-,-,20,5,1.261',1261.0,15.0
438682,daniel-fuzato,2023,23/24,Total 2024: | Total 2024: | nan | 3 | - | - | - | - | 3 | 1 | 186',Total 2024:,nan,3,-,-,-,-,3,1,186',186.0,3.0
438682,daniel-fuzato,2022,22/23,Total 2023: | Total 2023: | nan | 37 | - | 4 | - | - | 59 | 8 | 3.330',Total 2023:,nan,37,-,4,-,-,59,8,3.330',3330.0,37.0
438682,daniel-fuzato,2021,21/22,Total 2022: | Total 2022: | nan | 1 | - | - | - | 1 | 2 | - | 90',Total 2022:,nan,1,-,-,-,1,2,-,90',90.0,1.0
438682,daniel-fuzato,2020,20/21,Total 2021: | Total 2021: | nan | 7 | - | - | - | - | 9 | 2 | 565',Total 2021:,nan,7,-,-,-,-,9,2,565',565.0,7.0
438682,daniel-fuzato,2019,19/20,Total 2020: | Total 2020: | nan | 1 | - | - | - | - | 1 | - | 90',Total 2020:,nan,1,-,-,-,-,1,-,90',90.0,1.0
438682,daniel-fuzato,2018,18/19,Total 2019: | Total 2019: | nan | 4 | - | - | - | - | 5 | 1 | 360',Total 2019:,nan,4,-,-,-,-,5,1,360',360.0,4.0
438682,daniel-fuzato,2017,17/18,Total 2018: | Total 2018: | nan | - | - | - | - | - | - | - | -,Total 2018:,nan,-,-,-,-,-,-,-,-,,
438682,daniel-fuzato,2016,16/17,Total 2017: | Total 2017: | nan | - | - | - | - | - | - | - | -,Total 2017:,nan,-,-,-,-,-,-,-,-,,
438682,daniel-fuzato,2015,15/16,,,,,,,,,,,,,
598974,anderson,2024,24/25,Total 2025: | Total 2025: | nan | 12 | - | 1 | - | - | 13 | 5 | 1.080',Total 2025:,nan,12,-,1,-,-,13,5,1.080',1080.0,12.0
598974,anderson,2023,23/24,Total 2024: | Total 2024: | nan | 21 | - | 2 | - | - | 22 | 10 | 1.890',Total 2024:,nan,21,-,2,-,-,22,10,1.890',1890.0,21.0
598974,anderson,2022,22/23,Total 2023: | Total 2023: | nan | 1 | - | 2 | - | 1 | - | 1 | 90',Total 2023:,nan,1,-,2,-,1,-,1,90',90.0,1.0
598974,anderson,2021,21/22,Total 2022: | Total 2022: | nan | 14 | - | 4 | - | - | 17 | 6 | 1.260',Total 2022:,nan,14,-,4,-,-,17,6,1.260',1260.0,14.0
598974,anderson,2020,20/21,Total 2021: | Total 2021: | nan | 19 | - | 2 | - | - | 26 | 5 | 1.710',Total 2021:,nan,19,-,2,-,-,26,5,1.710',1710.0,19.0
598974,anderson,2019,19/20,Total 2020: | Total 2020: | nan | 21 | - | 3 | - | - | 17 | 9 | 1.890',Total 2020:,nan,21,-,3,-,-,17,9,1.890',1890.0,21.0
598974,anderson,2018,18/19,Total 2019: | Total 2019: | nan | 36 | - | 4 | - | - | 44 | 9 | 3.195',Total 2019:,nan,36,-,4,-,-,44,9,3.195',3195.0,36.0
598974,anderson,2017,17/18,Total 2018: | Total 2018: | nan | - | - | - | - | - | - | - | -,Total 2018:,nan,-,-,-,-,-,-,-,-,,
598974,anderson,2013,13/14,,,,,,,,,,,,,
598975,matheus-teixeira,2025,25/26,Total 25/26: | Total 25/26: | nan | - | - | - | - | - | - | - | -,Total 25/26:,nan,-,-,-,-,-,-,-,-,,
598975,matheus-teixeira,2024,24/25,Total 24/25: | Total 24/25: | nan | 1 | - | - | - | - | - | 1 | 14',Total 24/25:,nan,1,-,-,-,-,-,1,14',14.0,1.0
598975,matheus-teixeira,2023,23/24,Total 23/24: | Total 23/24: | nan | - | - | - | - | - | - | - | -,Total 23/24:,nan,-,-,-,-,-,-,-,-,,
598975,matheus-teixeira,2022,22/23,Total 22/23: | Total 22/23: | nan | 5 | - | 1 | - | - | 6 | - | 427',Total 22/23:,nan,5,-,1,-,-,6,-,427',427.0,5.0
598975,matheus-teixeira,2021,21/22,Total 21/22: | Total 21/22: | nan | 5 | - | 1 | - | - | 7 | 1 | 450',Total 21/22:,nan,5,-,1,-,-,7,1,450',450.0,5.0
598975,matheus-teixeira,2020,20/21,Total 20/21: | Total 20/21: | nan | 29 | - | 3 | - | - | 37 | 9 | 2.610',Total 20/21:,nan,29,-,3,-,-,37,9,2.610',2610.0,29.0
598975,matheus-teixeira,2019,19/20,Total 19/20: | Total 19/20: | nan | - | - | - | - | - | - | - | -,Total 19/20:,nan,-,-,-,-,-,-,-,-,,
598975,matheus-teixeira,2018,18/19,Total 18/19: | Total 18/19: | nan | - | - | - | - | - | - | - | -,Total 18/19:,nan,-,-,-,-,-,-,-,-,,
598975,matheus-teixeira,2017,17/18,Total 17/18: | Total 17/18: | nan | - | - | - | - | - | - | - | -,Total 17/18:,nan,-,-,-,-,-,-,-,-,,
215390,gustavo-gomez,2025,25/26,Total 2026: | Total 2026: | nan | 17 | 2 | - | 2 | - | - | 1.485',Total 2026:,nan,17,2,-,2,-,-,1.485',,1485.0,17.0
215390,gustavo-gomez,2024,24/25,Total 2025: | Total 2025: | nan | 53 | 6 | 2 | 12 | 1 | - | 4.561',Total 2025:,nan,53,6,2,12,1,-,4.561',,4561.0,53.0
215390,gustavo-gomez,2023,23/24,Total 2024: | Total 2024: | nan | 46 | 3 | 2 | 11 | - | - | 3.958',Total 2024:,nan,46,3,2,11,-,-,3.958',,3958.0,46.0
215390,gustavo-gomez,2022,22/23,Total 2023: | Total 2023: | nan | 63 | 6 | 6 | 16 | - | 2 | 5.552',Total 2023:,nan,63,6,6,16,-,2,5.552',,5552.0,63.0
215390,gustavo-gomez,2021,21/22,Total 2022: | Total 2022: | nan | 60 | 11 | 1 | 14 | - | - | 5.406',Total 2022:,nan,60,11,1,14,-,-,5.406',,5406.0,60.0
215390,gustavo-gomez,2020,20/21,Total 2021: | Total 2021: | nan | 42 | 3 | - | 5 | - | - | 3.825',Total 2021:,nan,42,3,-,5,-,-,3.825',,3825.0,42.0
215390,gustavo-gomez,2019,19/20,Total 2020: | Total 2020: | nan | 54 | 6 | 1 | 11 | 1 | - | 4.619',Total 2020:,nan,54,6,1,11,1,-,4.619',,4619.0,54.0
215390,gustavo-gomez,2018,18/19,Total 2019: | Total 2019: | nan | 42 | 5 | - | 8 | - | 1 | 3.754',Total 2019:,nan,42,5,-,8,-,1,3.754',,3754.0,42.0
215390,gustavo-gomez,2017,17/18,Total 2018: | Total 2018: | nan | 18 | 3 | - | 7 | - | - | 1.386',Total 2018:,nan,18,3,-,7,-,-,1.386',,1386.0,18.0
215390,gustavo-gomez,2016,16/17,Total 2017: | Total 2017: | nan | 19 | - | - | 4 | - | - | 1.173',Total 2017:,nan,19,-,-,4,-,-,1.173',,1173.0,19.0
215390,gustavo-gomez,2015,15/16,Total 2016: | Total 2016: | nan | 18 | - | 2 | 5 | - | - | 1.578',Total 2016:,nan,18,-,2,5,-,-,1.578',,1578.0,18.0
215390,gustavo-gomez,2014,14/15,Total 2015: | Total 2015: | nan | 51 | 4 | 1 | 12 | - | 1 | 4.474',Total 2015:,nan,51,4,1,12,-,1,4.474',,4474.0,51.0
215390,gustavo-gomez,2013,13/14,Total 2014: | Total 2014: | nan | 5 | - | - | 2 | - | - | 465',Total 2014:,nan,5,-,-,2,-,-,465',,465.0,5.0
215390,gustavo-gomez,2012,12/13,Total 2013: | Total 2013: | nan | 10 | 2 | - | 1 | - | - | 900',Total 2013:,nan,10,2,-,1,-,-,900',,900.0,10.0
215390,gustavo-gomez,2011,11/12,Total 2012: | Total 2012: | nan | - | - | - | - | - | - | -,Total 2012:,nan,-,-,-,-,-,-,-,,,
215390,gustavo-gomez,2010,10/11,,,,,,,,,,,,,
178984,luan,2025,25/26,Total 25/26: | Total 25/26: | nan | 9 | - | - | 1 | - | - | 391',Total 25/26:,nan,9,-,-,1,-,-,391',,391.0,9.0
178984,luan,2024,24/25,Total 24/25: | Total 24/25: | nan | 39 | 4 | - | 4 | - | - | 3.128',Total 24/25:,nan,39,4,-,4,-,-,3.128',,3128.0,39.0
178984,luan,2023,23/24,Total 23/24: | Total 23/24: | nan | 25 | - | 1 | 2 | - | - | 1.919',Total 23/24:,nan,25,-,1,2,-,-,1.919',,1919.0,25.0
178984,luan,2022,22/23,Total 22/23: | Total 22/23: | nan | 41 | 1 | 2 | 7 | - | - | 3.241',Total 22/23:,nan,41,1,2,7,-,-,3.241',,3241.0,41.0
178984,luan,2021,21/22,Total 21/22: | Total 21/22: | nan | 25 | 1 | 2 | 3 | - | 1 | 1.831',Total 21/22:,nan,25,1,2,3,-,1,1.831',,1831.0,25.0
178984,luan,2020,20/21,Total 20/21: | Total 20/21: | nan | 50 | 1 | - | 10 | - | - | 4.202',Total 20/21:,nan,50,1,-,10,-,-,4.202',,4202.0,50.0
178984,luan,2019,19/20,Total 19/20: | Total 19/20: | nan | 44 | - | - | 8 | - | 1 | 3.201',Total 19/20:,nan,44,-,-,8,-,1,3.201',,3201.0,44.0
178984,luan,2018,18/19,Total 18/19: | Total 18/19: | nan | 35 | 1 | 1 | 9 | - | - | 3.070',Total 18/19:,nan,35,1,1,9,-,-,3.070',,3070.0,35.0
178984,luan,2017,17/18,Total 17/18: | Total 17/18: | nan | 22 | 3 | - | 7 | - | 1 | 1.914',Total 17/18:,nan,22,3,-,7,-,1,1.914',,1914.0,22.0
178984,luan,2016,16/17,Total 16/17: | Total 16/17: | nan | 29 | 1 | - | 5 | - | 1 | 2.328',Total 16/17:,nan,29,1,-,5,-,1,2.328',,2328.0,29.0
178984,luan,2015,15/16,Total 15/16: | Total 15/16: | nan | 50 | 7 | - | 7 | 2 | - | 4.341',Total 15/16:,nan,50,7,-,7,2,-,4.341',,4341.0,50.0
178984,luan,2014,14/15,Total 14/15: | Total 14/15: | nan | 44 | 4 | - | 12 | - | - | 3.926',Total 14/15:,nan,44,4,-,12,-,-,3.926',,3926.0,44.0
178984,luan,2013,13/14,Total 13/14: | Total 13/14: | nan | 47 | - | - | 6 | - | 1 | 4.059',Total 13/14:,nan,47,-,-,6,-,1,4.059',,4059.0,47.0
178984,luan,2012,12/13,Total 12/13: | Total 12/13: | nan | 12 | - | 1 | 3 | - | - | 1.080',Total 12/13:,nan,12,-,1,3,-,-,1.080',,1080.0,12.0
178984,luan,2011,11/12,Total 11/12: | Total 11/12: | nan | 4 | 1 | - | - | - | - | 213',Total 11/12:,nan,4,1,-,-,-,-,213',,213.0,4.0
178984,luan,2010,10/11,Total 10/11: | Total 10/11: | nan | - | - | - | - | - | - | -,Total 10/11:,nan,-,-,-,-,-,-,-,,,
382171,emerson,2025,25/26,Total 2026: | Total 2026: | nan | 9 | - | - | 1 | 1 | - | 802',Total 2026:,nan,9,-,-,1,1,-,802',,802.0,9.0
382171,emerson,2024,24/25,Total 2025: | Total 2025: | nan | 38 | - | - | 13 | - | - | 2.737',Total 2025:,nan,38,-,-,13,-,-,2.737',,2737.0,38.0
382171,emerson,2023,23/24,Total 2024: | Total 2024: | nan | 38 | 1 | 1 | 7 | - | - | 2.483',Total 2024:,nan,38,1,1,7,-,-,2.483',,2483.0,38.0
382171,emerson,2022,22/23,Total 2023: | Total 2023: | nan | 26 | - | - | 2 | 1 | 1 | 1.416',Total 2023:,nan,26,-,-,2,1,1,1.416',,1416.0,26.0
382171,emerson,2021,21/22,Total 2022: | Total 2022: | nan | - | - | - | - | - | - | -,Total 2022:,nan,-,-,-,-,-,-,-,,,
382171,emerson,2020,20/21,Total 2021: | Total 2021: | nan | 10 | - | - | 1 | - | - | 753',Total 2021:,nan,10,-,-,1,-,-,753',,753.0,10.0
382171,emerson,2019,19/20,Total 2020: | Total 2020: | nan | 21 | 1 | - | 5 | - | - | 1.324',Total 2020:,nan,21,1,-,5,-,-,1.324',,1324.0,21.0
382171,emerson,2018,18/19,Total 2019: | Total 2019: | nan | 19 | 2 | 1 | 4 | - | - | 1.556',Total 2019:,nan,19,2,1,4,-,-,1.556',,1556.0,19.0
382171,emerson,2017,17/18,Total 2018: | Total 2018: | nan | 10 | - | - | 2 | - | - | 812',Total 2018:,nan,10,-,-,2,-,-,812',,812.0,10.0
382171,emerson,2016,16/17,Total 2017: | Total 2017: | nan | 12 | - | - | 3 | 1 | - | 989',Total 2017:,nan,12,-,-,3,1,-,989',,989.0,12.0
382171,emerson,2015,15/16,Total 2016: | Total 2016: | nan | 40 | 1 | 1 | 7 | - | - | 3.345',Total 2016:,nan,40,1,1,7,-,-,3.345',,3345.0,40.0
382171,emerson,2014,14/15,Total 2015: | Total 2015: | nan | 4 | - | - | 1 | - | - | 315',Total 2015:,nan,4,-,-,1,-,-,315',,315.0,4.0
382171,emerson,2013,13/14,Total 2014: | Total 2014: | nan | - | - | - | - | - | - | -,Total 2014:,nan,-,-,-,-,-,-,-,,,
383638,juninho,2025,25/26,Total 2026: | Total 2026: | nan | 6 | - | - | - | - | - | 445',Total 2026:,nan,6,-,-,-,-,-,445',,445.0,6.0
383638,juninho,2024,24/25,Total 2025: | Total 2025: | nan | 45 | 1 | 1 | 7 | - | - | 2.909',Total 2025:,nan,45,1,1,7,-,-,2.909',,2909.0,45.0
383638,juninho,2023,23/24,Total 2024: | Total 2024: | nan | 35 | 1 | 1 | 3 | - | - | 2.241',Total 2024:,nan,35,1,1,3,-,-,2.241',,2241.0,35.0
383638,juninho,2022,22/23,Total 2023: | Total 2023: | nan | 39 | 2 | 3 | 6 | 1 | - | 2.704',Total 2023:,nan,39,2,3,6,1,-,2.704',,2704.0,39.0
383638,juninho,2021,21/22,Total 2022: | Total 2022: | nan | 30 | 1 | - | 2 | - | 1 | 2.191',Total 2022:,nan,30,1,-,2,-,1,2.191',,2191.0,30.0
383638,juninho,2020,20/21,Total 2021: | Total 2021: | nan | 20 | 2 | 1 | 2 | - | 1 | 1.676',Total 2021:,nan,20,2,1,2,-,1,1.676',,1676.0,20.0
